id trabajo,nombre vacante,descripcion,id usuario,match score
49997.0,marketing specialist,"en solvo remote estamos en búsqueda de un marketing specialist bilingue. si tienes un nivel de inglés profesional, tienes 10 años de experiencia en marketing en generación de leads, inbound marketing y marketing de contenidos y vives en bogotá o medellín, esta es tu oportunidad!




descripción de la posición:

 

desarrollar, implantar y optimizar campañas personalizadas de captación de clientes potenciales para maximizar las ventas de seguros individuales de vida e incapacidad.




funciones y responsabilidades esenciales del puesto:

 

desarrollar estrategias de marketing de generación de leads dirigidas a consumidores de todos los sectores y liderar la ejecución de campañas integrales de marketing digital omnicanal.
colaborar con diversos socios comerciales para desarrollar e implementar planes de campaña multimedia planes de campaña: determinar la audiencia, el presupuesto, los canales, los mensajes, la programación, las pruebas y optimización.
configurar y gestionar campañas de marketing digital y retargeting en todos los canales incluidos la búsqueda de pago, la visualización en línea, el correo electrónico, los sms y las redes sociales.
proporcionar información sobre el rendimiento de las campañas digitales a las partes interesadas internas y externas.
desarrollar kits de ventas digitales (páginas de destino, vídeos promocionales, guías de productos, material educativo/promocional) para que los socios comerciales los utilicen para promocionar el valor de seguros de vida e incapacidad individuales a los propietarios de pequeñas empresas y sus empleados.
maximizar los ingresos optimizando las campañas de marketing digital y los contenidos.
desarrollar relaciones sólidas con los socios comerciales para convertirnos en una extensión de su equipo de marketing impulsando el crecimiento de los ingresos.
desarrollar y optimizar campañas de publicidad de pago.

 

requisitos habilidades y capacidades:

 

el conocimiento de los seguros de vida y discapacidad es una ventaja.
cumplir con la estricta confidencialidad y las directrices de la hipaa.
capacidad para trabajar con éxito desde casa, con un espacio de trabajo dedicado y seguro

 

experiencia requerida

 

licenciatura en marketing o campo relacionado o experiencia equivalente.
mínimo 10 años de experiencia en marketing en generación de leads, inbound marketing y marketing de contenidos.
preferible experiencia en insurtech y marketing de seguros.
dominio de una herramienta de gestión de proyectos como asana (preferido).
experiencia con salesforce y marketing cloud.
dominio de google workspace (anteriormente g suite) para empresas, que incluye, entre otras cosas a docs, hojas y diapositivas.




😎 si esas interesado sigue leyendo y encontraras todos los detalles y demás beneficios que ofrecemos:

👾 contracto a término indefinido.

🥳 excelente ambiente laboral.

🍔 20% de descuento en foodology: avocalia, burritos, the crunch, y wings.

🤓 20% de descuento para libros en bukz.

👨‍⚕️ descuentos para tratamientos dentales.

🧠 cursos en solvo university.

🏫 10% de descuento en la universidad maría cano.

📚 cursos en udemy trimestrales.

💯 cursos de excel, inglés, finanzas personales y más, para ti y tu familia.

🥳 planes de bienestar

💸 remuneración altamente competitiva

💥 muchas oportunidades de crecimiento

🤓 oportunidades de practicar el idioma

 

para más información, escribir al 324 2240303",160,0.5012107
25073.0,Ejecutivo de desarrollo de negocios - USA,"La marca Open English ha sido líder en el aprendizaje en línea del idioma inglés durante 15 años. La marca Next U, adquirida en 2016, también proporciona una plataforma de aprendizaje en línea líder centrada en habilidades digitales y tecnológicas de alta demanda, como el desarrollo web y de aplicaciones, el marketing digital y el diseño. Estamos orgullosos de ser un líder global en tecnología educativa EdTech que ofrece aprendizaje de idiomas en línea a adultos y niños a través de su marca Open English Junior, así como varios certificados en línea en especializaciones digitales, tecnológicas y comerciales. Actualmente estamos en más de 25 países en 3 continentes.
  Únase a nosotros y sea parte de nuestro equipo innovador dedicado a empoderar a nuestros estudiantes. Buscamos continuamente a los mejores profesionales en sus campos para que se unan a nuestro talentoso equipo. Ofrecemos oportunidades para colaborar e implementar nuevas ideas en un trabajo alegre e inspirador.

Descripción general de la posición:

Estamos en la búsqueda de un profesional proactivo e ingenioso con sólidas habilidades consultivas para unirse a nuestro equipo regional de ventas corporativas como Ejecutivo de Desarrollo de Negocios. En este rol será responsable de gestionar el ciclo de venta en el territorio asignado, desde la búsqueda de clientes hasta la venta directa del portafolio, identificando y desarrollando una cartera de cuentas corporativas en mercados clave y cultivando nuevas relaciones utilizando los contactos existentes.
  Responsabilidades:

Generar oportunidades de venta dentro del mercado correspondiente.
Ejecutar actividades de ventas que permitan el cumplimiento de las metas establecidas.
Ampliar el reconocimiento y la aceptación de parte de los clientes al portafolio de productos de Open English, mediante demostraciones de productos con eventos de mercado y otras iniciativas promocionales.
Desarrollar nuevas oportunidades de negocio a través de llamadas en frío, campañas de correo electrónico y análisis e investigación en el mercado local.
Gestionar el proceso integral de venta a través de la correcta gestión y compromiso con las partes involucradas, garantizando siempre la satisfacción del cliente.

  Calificaciones:
Profesional con estudios superiores.
Debe poseer nivel de inglés avanzado: B2 HighC1
A partir de 2 años de experiencia en ventas y gestión de cuentas corporativas.
Experiencia y éxito demostrado en la búsqueda y cierre de nuevos negocios cumpliendo siempre las metas y logros planteados.
Conocimiento y experiencia en herramientas de prospección digital en frío desde cero. Se considerará a Linkedin como una herramienta principal.
Ser un profesional altamente consultivo con capacidad de escucha hacia los clientes y potenciales clientes.
Ser un perfil “Hunter” que proactivamente busque negocios propios no bases de datos entregadas por empresas ni cartera ya adquirida.
Tener experiencia en ventas a través de plataformas digitales como zoom, teams, google meet, etc.
Conocimiento en herramientas de prospección digital en frío desde cero.
Dominio de MS Office principalmente PowerPoint y Excel.
Conocimiento y manejo de CRM.
    Calificaciones deseables:
Profesional graduado o con estudios culminados Universitario o Técnico.
Experiencia en mercado norteamericano. 
Conocimiento y manejo de Salesforce.
Conocimiento en herramientas de prospección digital en frío desde cero como Sales Navigator de LinkedIn, Apollo, y otros más.
    Un candidato exitoso para este puesto demostrará las siguientes habilidades y atributos personales:
Altas Habilidades de comunicación hacia el cliente.
Pensamiento analítico.
Solución a problemas.
Capacidad de autogestión.
Liderazgo
Orientación al logro.
Orientado a los detalles.
Planificación y organización.
Trabajo en equipo.",160,0.5240403
53500.0,"marketing manager, key account marketing","job overview

the marketing manager, key account marketing leads the development and activation of strategic marketing plans to meet the goals of cox automotive, manheim and its clients. this role is responsible for orchestrating the resources and processes needed to deliver strategically aligned commercial sales enablement programs, internal initiatives focused on driving efficiency and external client communications.

the marketing manager, key account marketing will focus on project management and subsequent execution, including the overall objectives, strategy, tactics for both internal and external messaging, and measurement of results. critical to this role is the ability to collaborate closely with internal constituents across the organization. this role will also require a deep understanding of the client mindset and account management.

what you`ll do

project management

assist director with all aspects of planning and execution of external client communication including, but not limited to, manheim insider, manheim client advisory board, operational bulletins, client appreciation outreach

manage internal communication initiatives including client sharepoint pages and commercial sales enablement messaging

oversee the development and management of client pages on mymanheim.com

oversee, along with various support teams, the development of robust client reporting including continued development of the kam buyer analysis, peer reporting, quarterly reporting, and aggregated team results

process efficiencies

identifies opportunities for streamlined reporting, buyer outreach and strategic execution for identified client programs

works closely with key stakeholders (directly with clients, manheim sales leaders and field marketing) to ensure alignment of strategic plans with stakeholder objectives and resources

finds new strategic collaboration opportunities across cox automotive to encourage horizontal revenue growth

assists with maintaining account service levels including client prioritization, budget allocation/oversite, and creative planning/prioritization

marketing program development & execution

effectively translates marketing strategies into specific programs and campaigns tied to business objectives and supports the execution of account marketing plans across multiple auction locations and channels

applies understanding of crm marketing techniques to create programs

leverages customer data and suite of crm tools to develop target lists optimized against set of campaign criteria

presents plans and proposals to various internal and external targets (internal departments, sales staff, commercial clients, etc.)

designs and deploys measurement and tracking tools to enhance campaign effectiveness (roi) and provide visibility to clients

collaborates with key internal teams to ensure strong execution of marketing programs, including field marketing, content marketing, channel marketing, operations, and brand marketing

client management

builds productive working relationships with clients (clients as well as internal stakeholders)

develops detailed understanding of client remarketing strategy and align client business objectives with manheim`s.

meets in-person as well as virtually with clients on a regular basis

tactfully guides clients in prioritizing programs and campaigns against resource constraints

what`s in it for you?

you`ll be rewarded with highly competitive pay , plus other compensation perks you`ve come to expect (e.g., 401k + company match, comprehensive medical benefits, etc.) and others you may not (e.g., remote time off policy, tuition reimbursement for academic pursuits, pet insurance and more...)

work/life balance. job flexibility is central to our culture because team members have different working styles and important stuff going on outside the office, too.

smart and creative colleagues, plus ongoing learning opportunities. you`ll have the tools and team you need to do your job well without a lot of red tape. plus, we know how important it is for you to stay brushed up on your knowledge and skills, so we invest in your ongoing training along the way to make sure you have what need to help you along your career path.

boundless career opportunities for lateral and upward movement across a high-performing enterprise spanning diverse industries. you`ll have the chance to learn and train so you can sharpen your skills and explore opportunities across the cox family of businesses.

minimum

who you are/ qualifications

bachelor`s degree in a related discipline and 6 years of progressive experience in a sales-driven organization, with development of marketing programs and client management. the right candidate could also have a different combination, such as a master`s degree and 4 years` experience; a ph.d. and 1 year of experience; or 10 years` experience in a related field.

mix of strategic, creative, and executional capabilities

cross-functional collaboration and teamwork

client management

analytical ability

team building and leadership skills

strong organization and project management

excellent verbal and written communication

ability to operate under pressure and with tight timelines

preferred

demonstrated knowledge of digital, traditional, and social media communications

customer engagement strategy

strong presentation skills

mba

join the cox family of businesses and make your mark today!

about cox automotive

at cox automotive, people of every background are driven by their passion for mobility, innovation and community. we transform the way the world buys, sells, owns and uses cars, accelerating the industry with remote powerhouse brands like autotrader, kelley blue book, manheim and more. what`s more, we do it all with an emphasis on employee growth and happiness. drive your future forward and join cox automotive today!

about cox

cox empowers employees to build a better future and has been doing so for over 120 years. with exciting investments and innovations across transportation, communications, cleantech and healthcare, our family of businesses - which includes cox automotive and cox communications - is forging a better future for us all. ready to make your mark? join us today!

benefits of working at cox may include health care insurance (medical, dental, vision), retirement planning (401(k)), and paid days off (sick leave, parental leave, remote vacation/wellness days, and/or pto). for more details on what benefits you may be offered, visit our benefits page .

cox is an equal employment opportunity employer - all qualified applicants/employees will receive consideration for employment without regard to that individual`s age, race, color, religion or creed, national origin or ancestry, sex (including pregnancy), sexual orientation, gender, gender identity, physical or mental disability, veteran status, genetic information, ethnicity, citizenship, or any other characteristic protected by law. cox provides reasonable accommodations when requested by a qualified applicant or employee with disability, unless such accommodations would cause an undue hardship.

statement to all third-party agencies and similar organizations: cox accepts resumes only from agencies with which we formally engage their services. please do not forward resumes to our applicant tracking system, cox employees, cox hiring manager, or send to any cox facility. cox is not responsible for any fees or charges associated with unsolicited resumes.",160,0.47952658
57686.0,community manager institución educativa gdl,"esta vacante viene de la bolsa de empleo talenteca.com




vacante para la empresa conexa expertos en integración laboral en zmg - guadalajara, jalisco




importante institución educativa esta en busqueda de tu talento.




community manager




actividades




diseñar y ejecutar estrategias de social media, marketing y comunicación digital.




coordinar a un equipo trabajo. (diseño, programación y area comercial).




reporte de trafico y posicionamiento en redes.




requerimos;




lic en mercadotecnia, publicidad o afín.




experiencia en diseño e implementación de campañas de marketing digital




manejo de google adsy redes sociales




organización, dinamismo, enfoque en logro de resultados.




ofrecemos




sueldo mensual entre $15,000 a $16,000 segun aptitudes.




todas las prestaciones de ley




excelente ambiente de trabajo




oportunidad de desarrollo profesional y economico.




nota:el trabajo es de tiempo completo y presencial.




ubicacion: av. federalismo #47, centro, guadalajara, jal.




nivel de educación deseada




superior - titulado




nivel de experiencia deseada




nivel medio




función departamental




marketing / rrpp / comunicación




industria




educación superior




habilidades




community manager
redes sociales
marketing digital
mercadotecnia




esta vacante viene de la bolsa de empleo talenteca.com




https://www.talenteca.com/mexico/empleo/guadalajara/marketing-rrpp-comunicacion/community-manager-institucion-educativa-gdl/63ea6fdd2d00005900b2fc7et3?source=linkedin",160,0.4941262
38213.0,urgente - mercaimpulsadoras con moto - cucuta - contratación inmediata,"en eficacia s.a te estamos buscando. somos una compañía enfocada en contratar el mejor talento comercial y operativo del país. en esta oportunidad estamos buscando mercaimpulsadoras o mercaderistas con experiencia en cúcuta.

entendemos perfectamente el balance trabajo - vida, por eso contamos con un amplio portafolio de beneficios para todos nuestro colaboradores/as

beneficios

familia: nos encanta que compartas con ellos. por eso, tenemos proyectos de vivienda, escuela de padres, entre otros.

educación: promovemos el desarrollo y el aprendizaje por medio de convenios educativos, de idiomas y convenio sena

recreación: sabemos la importancia de generar espacios para compartir en familia, por lo tanto contamos con convenios en parques y agencias de turismo.

y muchos beneficios más, trabaja con nosotros y conócelos.

requerimientos

bachiller

experiencia mínimo 6 meses continuos en mercadeo e impulso.

habilidades comerciales, surtido, exhibiciones, planometrias, ubicación de precios, cumplimiento de ruta.

condiciones:

cupo fijo, estabilidad y crecimiento laboral.

horario d a d - con día compensatorio entre semana.

smmv + aux legal de transporte + prestaciones de ley + recargo del domingo + rodamiento $180.000 + comisión por cumplimiento remote desde 150.000 sin techo + beneficios por parte de la compañía.

trabaja en una empresa que piensa en ti y en tu familia.

la compañía de tus sueños ¡si existe!

si estas interesado/a en esta oferta, postúlate",160,0.5470319
59059.0,seo manager,"Empresa líder global en consultoría, comercialización y estrategia digital inmobiliaria, especializada en investigación de mercado, desarrollo de producto y marca se encuentra en búsqueda de un SEO MANAGER.

 

Si buscas estabilidad y un ambiente colaborativo, postúlate.




Requisitos:

-         Licenciado en Mercadotecnia , Comunicación, Sistemas computacionales o afín




Experiencia:




De 2 a 3 años en:

Google Analytics, Moz, Sem Rush,
Keywords.
Desarrollo y construcción de enlaces.             
Tráfico orgánico y generación de clientes potenciales.
Diseño de páginas web.
Monitoreo de tendencias para la implementación de estrategias.




Habilidades y competencias:

Organización
Liderazgo
Trabajo en equipo
Resolución de problemas
Capacidad de análisis
Comunicación
Multitask




¿Qué ofrecemos?




·        $20,000- 25,000 libres al mes.

·        Prestaciones de ley.

·        Fore Week




Horario:

Lunes a viernes de 8:30 a 6:30 (Esquema Hibrido)




Zona: Monterrey/CDMX",163,0.61353594
41136.0,"sr brand specialist, consumer electronics","Job Summary

DESCRIPTION

Amazon Mexico Retail team is looking for a data driven, customer-obsessed, hands on and creative candidate to join our team. As Brand Manager, you`ll work with selected vendors to help drive growth and help deliver a best-in-class customer experience on amazon.com.mx, while facilitating great business relationships with some of Amazon`s highest visibility brands.

You’ll be responsible for looking after a brand’s product portfolio, contributing to improvements in the user experience for customers and creating detailed monthly reports on performance. You’ll lead presentations and planning sessions with vendors and act as the main point of contact for them.

You will also provide support to drive category growth through detailed analysis of business inefficiencies and identifying solutions; proposing changes to operational processes; driving a high standard in customer satisfaction; ensuring high-quality product detail pages; and making recommendations for effective marketing campaigns.


Basic Qualifications

BA/BS degree or certificate of completion of studies required
5+ years of experience in buying, account management, product management, project management, financial analysis and/or marketing
Fluency in English and Spanish

Preferred Qualifications

Strong quantitative skills for data driven decisions
Exceptional interpersonal and communication skills - Planning, prioritization and time-management skills
Proactive and committed to getting things done
Ability to think both strategically and tactically with good attention to detail


Company - Servicios Comerciales Amazon M

Job ID: A2230997",163,0.56794
64002.0,analista de nóminas,"ANALISTA DE NOMINA

Ø ALTAS, BAJAS Y MODIFICACIONES ANTE EL IMSS

Ø PROCESO DE SEGURO SOCIAL

Ø CALCULO DE SALARIOS INTEGRADOS POR VARIABLES

Ø CALCULO DE PTU

Ø CALCULO Y ELABORACION DE NOMINAS

Ø CALCULO DE FINIQUITOS Y LIQUIDACIONES

Ø CALCULO DE LAS CUOTAS IMSS-INFONAVIT

Ø CALCULO DEL IMPUESTO SOBRE NOMINAS

Ø CALCULO DE FINIQUITOS Y LIQUIDACIONES

Ø CALCULO DE AGUINALDO

Ø AJUSTE ANUAL POR CIERRE DEL EJERCICIO

Ø REGISTRO DE INCIDENCIAS

Ø PROCESO DE NOMINA QUINCENAL

Ø DETERMINACION DE LA PRIMA DE RIESGO DE TRABAJO

Ø ATENCION A AUDITORIA INTERNA/EXTERNA

Ø PROCESO DE PAGO SUA

Ø ENVIO DE MOVIMIENTOS AFILIATORIOS AL IMSS VIA IDSE

Ø RECLUTAMIENTO Y SELECCION DE PERSONAL

Ø CONTRATACION DE PERSONAL

Ø ELABORACION DE CONTRATOS

Ø APLICACIÓN DE PRUEBAS PSICOMETRICAS

Ø ELABORACION DE CLIMA LABORAL

Ø ATENCION, ASESORIA Y SOLUCION A EMPLEADOS A NIVEL NACIONAL

Ø INTEGRACION Y CONTROL DE EXPEDIENTES

Ø ELABORACION DE PRESUPUESTOS DEL AREA

Ø CONFRONTA DE BASES DE DATOS

Ø HOMOLOGACION DE BASE DE DATOS SUA-NOMINA-EMISION

Ø ACLARACION DE REQUERIMIENTOS IMSS – INFONAVIT

Ø TRATO DIRECTO CON AUTORIDADES DEL IMSS E INFONAVIT

Ø ESTRICTO ARCHIVO DE INCIDENCIAS, EXPEDIENTES, CONTRATOS, CONVENIOS, ETC., Y TODA DEMAS DOCUMENTACION GENERADA EN EL AREA

-MANEJO Y ADMINISTRACIÓN DE BIOMÉTRICOS DE ENTRADA Y SALIDA.

-ANÁLISIS GENERACIÓN Y CÁLCULO DE COMPENSACIONES A COLABORADORES COMO SON CÁLCULO DE BONO, VALES DE DESPENSA, ETC.

-INDUCCIÓN DEL CAPITAL HUMANO DE LA EMPRESA.

-FIRMA DE VINCULACIÓN LABORAL O DESVINCULACIÓN.

INGLES INTERMEDIO




PRESTACIONES Y BENEFICIOS ADICIONALES DE LEY:

· CONTRATACIÓN INMEDIATA

· BENEFICIOS SUPERIORES

· POSICIÓN PERMANENTE

· SALARIO PAGO QUINCENAL 100% NÓMINA

· BENEFICIOS SEGÚN LEY (BENEFICIOS DEL IMSS E INFONAVIT)

. COMEDOR SUBSIDIADO

· VALES DE DESPENSA

· SEGURO DE VIDA

· SEGURO DE GASTOS MÉDICOS MAYORES PARA EL EMPLEADO Y UN

FAMILIAR DIRECTO

· BUEN AMBIENTE DE TRABAJO",163,0.86292386
53500.0,"marketing manager, key account marketing","job overview

the marketing manager, key account marketing leads the development and activation of strategic marketing plans to meet the goals of cox automotive, manheim and its clients. this role is responsible for orchestrating the resources and processes needed to deliver strategically aligned commercial sales enablement programs, internal initiatives focused on driving efficiency and external client communications.

the marketing manager, key account marketing will focus on project management and subsequent execution, including the overall objectives, strategy, tactics for both internal and external messaging, and measurement of results. critical to this role is the ability to collaborate closely with internal constituents across the organization. this role will also require a deep understanding of the client mindset and account management.

what you`ll do

project management

assist director with all aspects of planning and execution of external client communication including, but not limited to, manheim insider, manheim client advisory board, operational bulletins, client appreciation outreach

manage internal communication initiatives including client sharepoint pages and commercial sales enablement messaging

oversee the development and management of client pages on mymanheim.com

oversee, along with various support teams, the development of robust client reporting including continued development of the kam buyer analysis, peer reporting, quarterly reporting, and aggregated team results

process efficiencies

identifies opportunities for streamlined reporting, buyer outreach and strategic execution for identified client programs

works closely with key stakeholders (directly with clients, manheim sales leaders and field marketing) to ensure alignment of strategic plans with stakeholder objectives and resources

finds new strategic collaboration opportunities across cox automotive to encourage horizontal revenue growth

assists with maintaining account service levels including client prioritization, budget allocation/oversite, and creative planning/prioritization

marketing program development & execution

effectively translates marketing strategies into specific programs and campaigns tied to business objectives and supports the execution of account marketing plans across multiple auction locations and channels

applies understanding of crm marketing techniques to create programs

leverages customer data and suite of crm tools to develop target lists optimized against set of campaign criteria

presents plans and proposals to various internal and external targets (internal departments, sales staff, commercial clients, etc.)

designs and deploys measurement and tracking tools to enhance campaign effectiveness (roi) and provide visibility to clients

collaborates with key internal teams to ensure strong execution of marketing programs, including field marketing, content marketing, channel marketing, operations, and brand marketing

client management

builds productive working relationships with clients (clients as well as internal stakeholders)

develops detailed understanding of client remarketing strategy and align client business objectives with manheim`s.

meets in-person as well as virtually with clients on a regular basis

tactfully guides clients in prioritizing programs and campaigns against resource constraints

what`s in it for you?

you`ll be rewarded with highly competitive pay , plus other compensation perks you`ve come to expect (e.g., 401k + company match, comprehensive medical benefits, etc.) and others you may not (e.g., remote time off policy, tuition reimbursement for academic pursuits, pet insurance and more...)

work/life balance. job flexibility is central to our culture because team members have different working styles and important stuff going on outside the office, too.

smart and creative colleagues, plus ongoing learning opportunities. you`ll have the tools and team you need to do your job well without a lot of red tape. plus, we know how important it is for you to stay brushed up on your knowledge and skills, so we invest in your ongoing training along the way to make sure you have what need to help you along your career path.

boundless career opportunities for lateral and upward movement across a high-performing enterprise spanning diverse industries. you`ll have the chance to learn and train so you can sharpen your skills and explore opportunities across the cox family of businesses.

minimum

who you are/ qualifications

bachelor`s degree in a related discipline and 6 years of progressive experience in a sales-driven organization, with development of marketing programs and client management. the right candidate could also have a different combination, such as a master`s degree and 4 years` experience; a ph.d. and 1 year of experience; or 10 years` experience in a related field.

mix of strategic, creative, and executional capabilities

cross-functional collaboration and teamwork

client management

analytical ability

team building and leadership skills

strong organization and project management

excellent verbal and written communication

ability to operate under pressure and with tight timelines

preferred

demonstrated knowledge of digital, traditional, and social media communications

customer engagement strategy

strong presentation skills

mba

join the cox family of businesses and make your mark today!

about cox automotive

at cox automotive, people of every background are driven by their passion for mobility, innovation and community. we transform the way the world buys, sells, owns and uses cars, accelerating the industry with remote powerhouse brands like autotrader, kelley blue book, manheim and more. what`s more, we do it all with an emphasis on employee growth and happiness. drive your future forward and join cox automotive today!

about cox

cox empowers employees to build a better future and has been doing so for over 120 years. with exciting investments and innovations across transportation, communications, cleantech and healthcare, our family of businesses - which includes cox automotive and cox communications - is forging a better future for us all. ready to make your mark? join us today!

benefits of working at cox may include health care insurance (medical, dental, vision), retirement planning (401(k)), and paid days off (sick leave, parental leave, remote vacation/wellness days, and/or pto). for more details on what benefits you may be offered, visit our benefits page .

cox is an equal employment opportunity employer - all qualified applicants/employees will receive consideration for employment without regard to that individual`s age, race, color, religion or creed, national origin or ancestry, sex (including pregnancy), sexual orientation, gender, gender identity, physical or mental disability, veteran status, genetic information, ethnicity, citizenship, or any other characteristic protected by law. cox provides reasonable accommodations when requested by a qualified applicant or employee with disability, unless such accommodations would cause an undue hardship.

statement to all third-party agencies and similar organizations: cox accepts resumes only from agencies with which we formally engage their services. please do not forward resumes to our applicant tracking system, cox employees, cox hiring manager, or send to any cox facility. cox is not responsible for any fees or charges associated with unsolicited resumes.",163,0.61927545
63852.0,generalista de recursos humanos,"Esta vacante viene de la bolsa de empleo Talenteca.com




Vacante para la empresa Mundo Le Parfum Et Des Parfum en Transito - Cuauhtémoc, Ciudad de México




MUNDO LE PARFUM, empresa 100% Mexicana con mas de 30 años en el mercado.




Se Encuentra En Busqueda De




Generalista de Recursos Humanos

Formación Profesional

Licenciatura enpsicologia, Administración, recursos humanos o afín.
Experiencia 1 año en Recursos humanos
Competencias:Facilidad de palabra, Proactivo,Capacidad de Análisis,Orientación de Servicio al Cliente.

Actividades

Revisión de perfiles
Publicación de perfiles en plataformas de empleo
Entrevistas
Selección de candidatos
Induccion,
Aclaración de dudas administrativas relacionadas con la nómina Validación y control de incidencias

Ofrecemos

Prestaciones de Ley
Salario $9000 netos
Horario: Lunes a Viernes de 9am a 7pm, sabado 09:00am a 4:00pm
Descuentos a empleado.

Si la vacante es de tu ineteres, postulate por este medio.

Nivel De Educación Deseada

Superior - titulado

Nivel De Experiencia Deseada

Practicantes

Función Departamental

Recursos humanos

Industria

Comercio al por mayor / Mayorista

Habilidades

organizado
atención de servicio
inducción

Esta Vacante Viene De La Bolsa De Empleo Talenteca.com

https://www.talenteca.com/mexico/empleo/cuauhtemoc/recursos-humanos/generalista-de-recursos-humanos/63d7f8f83100004e00e9fe5ft2?source=linkedin",163,0.64394724
